#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:17:41
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.1253        2.7283e+20    7.80617454e-28     
   1.1253        2.8943e+20    7.62353834e-28     
   1.1253        3.0703e+20    7.44654819e-28     
   1.1253        3.2570e+20    7.27502305e-28     
   1.1253        3.4551e+20    7.10877115e-28     
   1.1253        3.6652e+20    6.94759184e-28     
   1.1253        3.8882e+20    6.79127715e-28     
   1.1253        4.1246e+20    6.63961342e-28     
   1.1253        4.3755e+20    6.49238285e-28     
   1.1253        4.6416e+20    6.34936491e-28     
   1.1253        4.9239e+20    6.21033771e-28     
   1.1253        5.2233e+20    6.07507931e-28     
   1.1253        5.5410e+20    5.94336893e-28     
   1.1253        5.8780e+20    5.81498811e-28     
   1.1253        6.2355e+20    5.68972176e-28     
   1.1253        6.6147e+20    5.56735922e-28     
   1.1253        7.0170e+20    5.44769516e-28     
   1.1253        7.4438e+20    5.33053049e-28     
   1.1253        7.8965e+20    5.21567320e-28     
   1.1253        8.3768e+20    5.10293911e-28     
   1.1253        8.8862e+20    4.99215257e-28     
   1.1253        9.4267e+20    4.88314714e-28     
   1.1253        1.0000e+21    4.77576619e-28     
   1.1938        1.0000e+16    4.85244653e-27     
   1.1938        1.0608e+16    4.85197988e-27     
   1.1938        1.1253e+16    4.85150179e-27     
   1.1938        1.1938e+16    4.85101189e-27     
   1.1938        1.2664e+16    4.85050979e-27     
   1.1938        1.3434e+16    4.84999509e-27     
   1.1938        1.4251e+16    4.84946738e-27     
   1.1938        1.5118e+16    4.84892621e-27     
   1.1938        1.6037e+16    4.84837113e-27     
   1.1938        1.7013e+16    4.84780166e-27     
   1.1938        1.8047e+16    4.84721733e-27     
   1.1938        1.9145e+16    4.84661760e-27     
   1.1938        2.0309e+16    4.84600194e-27     
   1.1938        2.1544e+16    4.84536981e-27     
   1.1938        2.2855e+16    4.84472060e-27     
   1.1938        2.4245e+16    4.84405373e-27     
   1.1938        2.5719e+16    4.84336855e-27     
   1.1938        2.7283e+16    4.84266440e-27     
   1.1938        2.8943e+16    4.84194060e-27     
   1.1938        3.0703e+16    4.84119642e-27     
   1.1938        3.2570e+16    4.84043112e-27     
   1.1938        3.4551e+16    4.83964390e-27     
   1.1938        3.6652e+16    4.83883396e-27     
   1.1938        3.8882e+16    4.83800044e-27     
   1.1938        4.1246e+16    4.83714244e-27     
   1.1938        4.3755e+16    4.83625903e-27     
   1.1938        4.6416e+16    4.83534924e-27     
   1.1938        4.9239e+16    4.83441204e-27     
   1.1938        5.2233e+16    4.83344639e-27     
   1.1938        5.5410e+16    4.83245115e-27     
   1.1938        5.8780e+16    4.83142518e-27     
   1.1938        6.2355e+16    4.83036724e-27     
   1.1938        6.6147e+16    4.82927606e-27     
   1.1938        7.0170e+16    4.82815030e-27     
   1.1938        7.4438e+16    4.82698857e-27     
   1.1938        7.8965e+16    4.82578940e-27     
   1.1938        8.3768e+16    4.82455124e-27     
   1.1938        8.8862e+16    4.82327248e-27     
   1.1938        9.4267e+16    4.82195143e-27     
   1.1938        1.0000e+17    4.82058632e-27     
   1.1938        1.0608e+17    4.81917528e-27     
   1.1938        1.1253e+17    4.81771635e-27     
   1.1938        1.1938e+17    4.81620748e-27     
   1.1938        1.2664e+17    4.81464653e-27     
   1.1938        1.3434e+17    4.81303124e-27     
   1.1938        1.4251e+17    4.81135922e-27     
   1.1938        1.5118e+17    4.80962800e-27     
   1.1938        1.6037e+17    4.80783497e-27     
   1.1938        1.7013e+17    4.80597738e-27     
   1.1938        1.8047e+17    4.80405236e-27     
   1.1938        1.9145e+17    4.80205690e-27     
   1.1938        2.0309e+17    4.79998781e-27     
   1.1938        2.1544e+17    4.79784177e-27     
   1.1938        2.2855e+17    4.79561528e-27     
   1.1938        2.4245e+17    4.79330467e-27     
   1.1938        2.5719e+17    4.79090606e-27     
   1.1938        2.7283e+17    4.78841539e-27     
   1.1938        2.8943e+17    4.78582837e-27     
   1.1938        3.0703e+17    4.78314051e-27     
   1.1938        3.2570e+17    4.78034705e-27     
   1.1938        3.4551e+17    4.77744299e-27     
   1.1938        3.6652e+17    4.77442307e-27     
   1.1938        3.8882e+17    4.77128171e-27     
   1.1938        4.1246e+17    4.76801306e-27     
   1.1938        4.3755e+17    4.76461093e-27     
   1.1938        4.6416e+17    4.76106880e-27     
   1.1938        4.9239e+17    4.75737980e-27     
   1.1938        5.2233e+17    4.75353665e-27     
   1.1938        5.5410e+17    4.74953170e-27     
   1.1938        5.8780e+17    4.74535689e-27     
   1.1938        6.2355e+17    4.74100372e-27     
   1.1938        6.6147e+17    4.73646321e-27     
   1.1938        7.0170e+17    4.73172595e-27     
   1.1938        7.4438e+17    4.72678200e-27     
   1.1938        7.8965e+17    4.72162093e-27     
   1.1938        8.3768e+17    4.71623178e-27     
   1.1938        8.8862e+17    4.71060303e-27     
   1.1938        9.4267e+17    4.70472260e-27     
   1.1938        1.0000e+18    4.69857781e-27     
   1.1938        1.0608e+18    4.69215541e-27     
   1.1938        1.1253e+18    4.68544149e-27     
   1.1938        1.1938e+18    4.67842152e-27     
   1.1938        1.2664e+18    4.67108031e-27     
   1.1938        1.3434e+18    4.66340200e-27     
   1.1938        1.4251e+18    4.65537002e-27     
   1.1938        1.5118e+18    4.64696712e-27     
   1.1938        1.6037e+18    4.63817530e-27     
   1.1938        1.7013e+18    4.62897582e-27     
   1.1938        1.8047e+18    4.61934920e-27     
   1.1938        1.9145e+18    4.60927516e-27     
   1.1938        2.0309e+18    4.59873267e-27     
   1.1938        2.1544e+18    4.58769989e-27     
   1.1938        2.2855e+18    4.57615415e-27     
   1.1938        2.4245e+18    4.56407201e-27     
   1.1938        2.5719e+18    4.55142921e-27     
   1.1938        2.7283e+18    4.53820065e-27     
   1.1938        2.8943e+18    4.52436046e-27     
   1.1938        3.0703e+18    4.50988198e-27     
   1.1938        3.2570e+18    4.49473777e-27     
   1.1938        3.4551e+18    4.47889967e-27     
   1.1938        3.6652e+18    4.46233881e-27     
   1.1938        3.8882e+18    4.44502569e-27     
   1.1938        4.1246e+18    4.42693022e-27     
   1.1938        4.3755e+18    4.40802178e-27     
   1.1938        4.6416e+18    4.38826936e-27     
   1.1938        4.9239e+18    4.36764162e-27     
   1.1938        5.2233e+18    4.34610703e-27     
   1.1938        5.5410e+18    4.32363401e-27     
   1.1938        5.8780e+18    4.30019108e-27     
   1.1938        6.2355e+18    4.27574703e-27     
   1.1938        6.6147e+18    4.25027111e-27     
   1.1938        7.0170e+18    4.22373329e-27     
   1.1938        7.4438e+18    4.19610443e-27     
   1.1938        7.8965e+18    4.16735656e-27     
   1.1938        8.3768e+18    4.13746315e-27     
   1.1938        8.8862e+18    4.10639941e-27     
   1.1938        9.4267e+18    4.07414257e-27     
   1.1938        1.0000e+19    4.04067217e-27     
   1.1938        1.0608e+19    4.00597045e-27     
   1.1938        1.1253e+19    3.97002264e-27     
   1.1938        1.1938e+19    3.93281729e-27     
   1.1938        1.2664e+19    3.89434662e-27     
   1.1938        1.3434e+19    3.85460686e-27     
   1.1938        1.4251e+19    3.81359855e-27     
   1.1938        1.5118e+19    3.77132688e-27     
   1.1938        1.6037e+19    3.72780194e-27     
   1.1938        1.7013e+19    3.68303901e-27     
   1.1938        1.8047e+19    3.63705876e-27     
   1.1938        1.9145e+19    3.58988747e-27     
   1.1938        2.0309e+19    3.54155717e-27     
   1.1938        2.1544e+19    3.49210575e-27     
   1.1938        2.2855e+19    3.44157695e-27     
   1.1938        2.4245e+19    3.39002043e-27     
   1.1938        2.5719e+19    3.33749162e-27     
   1.1938        2.7283e+19    3.28405163e-27     
   1.1938        2.8943e+19    3.22976700e-27     
   1.1938        3.0703e+19    3.17470947e-27     
   1.1938        3.2570e+19    3.11895558e-27     
   1.1938        3.4551e+19    3.06258632e-27     
   1.1938        3.6652e+19    3.00568665e-27     
   1.1938        3.8882e+19    2.94834495e-27     
   1.1938        4.1246e+19    2.89065247e-27     
   1.1938        4.3755e+19    2.83270272e-27     
   1.1938        4.6416e+19    2.77459080e-27     
   1.1938        4.9239e+19    2.71641274e-27     
   1.1938        5.2233e+19    2.65826483e-27     
   1.1938        5.5410e+19    2.60024286e-27     
   1.1938        5.8780e+19    2.54244153e-27     
   1.1938        6.2355e+19    2.48495367e-27     
   1.1938        6.6147e+19    2.42786965e-27     
   1.1938        7.0170e+19    2.37127677e-27     
   1.1938        7.4438e+19    2.31525866e-27     
   1.1938        7.8965e+19    2.25989474e-27     
   1.1938        8.3768e+19    2.20525980e-27     
   1.1938        8.8862e+19    2.15142357e-27     
   1.1938        9.4267e+19    2.09845033e-27     
   1.1938        1.0000e+20    2.04639871e-27     
   1.1938        1.0608e+20    1.99532143e-27     
   1.1938        1.1253e+20    1.94526513e-27     
   1.1938        1.1938e+20    1.89627037e-27     
   1.1938        1.2664e+20    1.84837152e-27     
   1.1938        1.3434e+20    1.80159685e-27     
   1.1938        1.4251e+20    1.75596863e-27     
   1.1938        1.5118e+20    1.71150324e-27     
   1.1938        1.6037e+20    1.66821137e-27     
   1.1938        1.7013e+20    1.62609826e-27     
   1.1938        1.8047e+20    1.58516394e-27     
   1.1938        1.9145e+20    1.54540352e-27     
   1.1938        2.0309e+20    1.50680751e-27     
   1.1938        2.1544e+20    1.46936213e-27     
   1.1938        2.2855e+20    1.43304964e-27     
   1.1938        2.4245e+20    1.39784870e-27     
   1.1938        2.5719e+20    1.36373470e-27     
   1.1938        2.7283e+20    1.33068011e-27     
   1.1938        2.8943e+20    1.29865483e-27     
   1.1938        3.0703e+20    1.26762652e-27     
   1.1938        3.2570e+20    1.23756089e-27     
   1.1938        3.4551e+20    1.20842209e-27     
   1.1938        3.6652e+20    1.18017293e-27     
   1.1938        3.8882e+20    1.15277523e-27     
   1.1938        4.1246e+20    1.12619007e-27     
   1.1938        4.3755e+20    1.10037805e-27     
   1.1938        4.6416e+20    1.07529956e-27     
   1.1938        4.9239e+20    1.05091499e-27     
   1.1938        5.2233e+20    1.02718498e-27     
   1.1938        5.5410e+20    1.00407059e-27     
   1.1938        5.8780e+20    9.81533533e-28     
   1.1938        6.2355e+20    9.59536328e-28     
   1.1938        6.6147e+20    9.38042488e-28     
   1.1938        7.0170e+20    9.17016672e-28     
   1.1938        7.4438e+20    8.96424834e-28     
   1.1938        7.8965e+20    8.76234355e-28     
   1.1938        8.3768e+20    8.56414173e-28     
   1.1938        8.8862e+20    8.36934891e-28     
   1.1938        9.4267e+20    8.17768884e-28     
   1.1938        1.0000e+21    7.98890386e-28     
   1.2664        1.0000e+16    8.64068106e-27     
   1.2664        1.0608e+16    8.63978158e-27     
   1.2664        1.1253e+16    8.63886015e-27     
   1.2664        1.1938e+16    8.63791604e-27     
   1.2664        1.2664e+16    8.63694852e-27     
   1.2664        1.3434e+16    8.63595681e-27     
   1.2664        1.4251e+16    8.63494013e-27     
   1.2664        1.5118e+16    8.63389763e-27     
   1.2664        1.6037e+16    8.63282845e-27     
   1.2664        1.7013e+16    8.63173169e-27     
   1.2664        1.8047e+16    8.63060640e-27     
   1.2664        1.9145e+16    8.62945160e-27     
   1.2664        2.0309e+16    8.62826628e-27     
   1.2664        2.1544e+16    8.62704937e-27     
   1.2664        2.2855e+16    8.62579975e-27     
   1.2664        2.4245e+16    8.62451628e-27     
   1.2664        2.5719e+16    8.62319774e-27     
   1.2664        2.7283e+16    8.62184288e-27     
   1.2664        2.8943e+16    8.62045038e-27     
   1.2664        3.0703e+16    8.61901888e-27     
   1.2664        3.2570e+16    8.61754693e-27     
   1.2664        3.4551e+16    8.61603306e-27     
   1.2664        3.6652e+16    8.61447570e-27     
   1.2664        3.8882e+16    8.61287322e-27     
   1.2664        4.1246e+16    8.61122393e-27     
   1.2664        4.3755e+16    8.60952606e-27     
   1.2664        4.6416e+16    8.60777775e-27     
   1.2664        4.9239e+16    8.60597707e-27     
   1.2664        5.2233e+16    8.60412198e-27     
   1.2664        5.5410e+16    8.60221039e-27     
   1.2664        5.8780e+16    8.60024006e-27     
   1.2664        6.2355e+16    8.59820869e-27     
   1.2664        6.6147e+16    8.59611384e-27     
   1.2664        7.0170e+16    8.59395299e-27     
   1.2664        7.4438e+16    8.59172346e-27     
   1.2664        7.8965e+16    8.58942247e-27     
   1.2664        8.3768e+16    8.58704709e-27     
   1.2664        8.8862e+16    8.58459426e-27     
   1.2664        9.4267e+16    8.58206077e-27     
   1.2664        1.0000e+17    8.57944324e-27     
   1.2664        1.0608e+17    8.57673814e-27     
   1.2664        1.1253e+17    8.57394176e-27     
   1.2664        1.1938e+17    8.57105021e-27     
   1.2664        1.2664e+17    8.56805941e-27     
   1.2664        1.3434e+17    8.56496507e-27     
   1.2664        1.4251e+17    8.56176271e-27     
   1.2664        1.5118e+17    8.55844761e-27     
   1.2664        1.6037e+17    8.55501482e-27     
   1.2664        1.7013e+17    8.55145917e-27     
   1.2664        1.8047e+17    8.54777520e-27     
   1.2664        1.9145e+17    8.54395720e-27     
   1.2664        2.0309e+17    8.53999916e-27     
   1.2664        2.1544e+17    8.53589479e-27     
   1.2664        2.2855e+17    8.53163746e-27     
   1.2664        2.4245e+17    8.52722023e-27     
   1.2664        2.5719e+17    8.52263576e-27     
   1.2664        2.7283e+17    8.51787637e-27     
   1.2664        2.8943e+17    8.51293395e-27     
   1.2664        3.0703e+17    8.50779999e-27     
   1.2664        3.2570e+17    8.50246551e-27     
   1.2664        3.4551e+17    8.49692103e-27     
   1.2664        3.6652e+17    8.49115661e-27     
   1.2664        3.8882e+17    8.48516171e-27     
   1.2664        4.1246e+17    8.47892526e-27     
   1.2664        4.3755e+17    8.47243557e-27     
   1.2664        4.6416e+17    8.46568031e-27     
   1.2664        4.9239e+17    8.45864648e-27     
   1.2664        5.2233e+17    8.45132038e-27     
   1.2664        5.5410e+17    8.44368755e-27     
   1.2664        5.8780e+17    8.43573278e-27     
   1.2664        6.2355e+17    8.42744002e-27     
   1.2664        6.6147e+17    8.41879240e-27     
   1.2664        7.0170e+17    8.40977216e-27     
   1.2664        7.4438e+17    8.40036061e-27     
   1.2664        7.8965e+17    8.39053815e-27     
   1.2664        8.3768e+17    8.38028415e-27     
   1.2664        8.8862e+17    8.36957701e-27     
   1.2664        9.4267e+17    8.35839405e-27     
   1.2664        1.0000e+18    8.34671154e-27     
   1.2664        1.0608e+18    8.33450461e-27     
   1.2664        1.1253e+18    8.32174728e-27     
   1.2664        1.1938e+18    8.30841238e-27     
