          12
$structures
   1.82364001464844       -1.29235998535156     
   1.81281005859375       -1.27613000488281     
   1.80900000000000       -1.25700000000000     
   1.81281005859375       -1.23786999511719     
   1.82364001464844       -1.22164001464844     
   1.83986999511719       -1.21081005859375     
   1.85900000000000       -1.20700000000000     
Structure    9
          17
   1.85900000000000       -1.22200000000000     
   1.87239001464844       -1.22466003417969     
   1.88375000000000       -1.23225000000000     
   1.89133996582031       -1.24360998535156     
   1.89400000000000       -1.25700000000000     
   1.89133996582031       -1.27039001464844     
   1.88375000000000       -1.28175000000000     
   1.87239001464844       -1.28933996582031     
   1.85900000000000       -1.29200000000000     
   1.84560998535156       -1.28933996582031     
   1.83425000000000       -1.28175000000000     
   1.82666003417969       -1.27039001464844     
   1.82400000000000       -1.25700000000000     
   1.82666003417969       -1.24360998535156     
   1.83425000000000       -1.23225000000000     
   1.84560998535156       -1.22466003417969     
   1.85900000000000       -1.22200000000000     
Structure   10
           4
   1.37500000000000       -1.22200000000000     
   1.37500000000000       -1.24000000000000     
   1.34000000000000       -1.24000000000000     
   1.37500000000000       -1.22200000000000     
Structure   11
         97
   1.74604296875000       -1.24472204589844     
   1.74686999511719       -1.24047998046875     
   1.74518994140625       -1.23995996093750     
   1.78394995117188       -1.15894995117188     
   2.13233007812500      -0.945817993164063     
   2.19387988281250      -0.789776000976563     
   2.18756005859375      -0.771289978027344     
   2.20020996093750      -0.735950012207031     
   2.20669995117188      -0.753892028808594     
   2.21317993164062      -0.732687011718750     
   2.21052001953125      -0.714202026367188     
   2.22333007812500      -0.684297973632813     
   2.23980004882812      -0.684297973632813     
   2.35110009765625      -0.420604003906250     
   2.34462011718750      -0.410817993164063     
   2.34644995117188      -0.272717987060547     
   2.34828002929688      -0.254776000976562     
   2.35110009765625       4.208369827270508E-002
   2.34828002929688       6.328789901733399E-002
   2.34644995117188       0.198669006347656     
   2.34012011718750       0.219873001098633     
   2.33363989257812       0.219330001831055     
   2.31151000976562       0.279679992675781     
   2.30183007812500       0.280677001953125     
   2.24294995117187       0.448631011962891     
   2.22220996093750       0.519111999511719     
   2.08568994140625       0.869265991210938     
   2.10642993164062       0.999729980468750     
   2.05605004882813        1.04321997070313     
   2.04518005371094        1.03908996582031     
   1.78340002441406        1.07208996582031     
   1.64686999511719        1.07845996093750     
   1.64133996582031        1.07020996093750     
   1.60203002929687        1.09307995605469     
   1.52942004394531        1.10482995605469     
   1.49105004882813        1.11275000000000     
   1.48550000000000        1.12300000000000     
   1.50200000000000        1.16300000000000     
   1.49750000000000        1.20400000000000     
   1.49750000000000        1.21200000000000     
   1.50300000000000        1.23250000000000     
   1.48406005859375        1.24721997070313     
   1.43554003906250        1.19030004882813     
   1.40900000000000        1.16300000000000     
   1.38841003417969        1.16448999023438     
   1.37232995605469        1.19476000976563     
   1.36789001464844        1.22646997070313     
   1.36741003417969        1.26408996582031     
   1.37410998535156        1.30689001464844     
   1.37993005371094        1.31093005371094     
   1.41947998046875        1.31036999511719     
   1.46154895019531        1.29211596679688     
   1.50823901367188        1.24931799316406     
   1.56326501464844        1.19484704589844     
   1.63107495117187        1.14093200683594     
   1.93066394042969        1.09980102539062     
   1.99236096191406        1.08757299804688     
   2.05127807617187        1.06923095703125     
   2.08500000000000        1.09900000000000     
   1.93930700683594        1.21601794433594     
   1.68500000000000        1.42300000000000     
   1.41969104003906        1.42240795898437     
   1.41918798828125        1.34818395996094     
   1.37530603027344        1.34801599121094     
   1.33061999511719        1.34810998535156     
   1.28076000976563        1.34810998535156     
   1.28076000976563        1.33403002929687     
   1.26107995605469        1.28633996582031     
   1.23939001464844        1.23864001464844     
   1.23081994628906        1.22498999023438     
   1.21013000488281        1.20184997558594     
   1.19007995605469        1.18698999023438     
   1.16192004394531        1.17445996093750     
   1.13814001464844        1.16823999023437     
   1.09894995117187        1.16590002441406     
   1.06121997070313        1.16356005859375     
   1.03843005371094        1.16235998535156     
   1.03496997070313        1.16392004394531     
   1.02640002441406        1.21239001464844     
   1.04139501953125        1.21242504882812     
   1.04133398437500        1.22993603515625     
   1.14883203125000        1.22976501464844     
   1.15823095703125        1.23164501953125     
   1.16575097656250        1.23608898925781     
   1.17429602050781        1.24292504882812     
   1.17942297363281        1.24976098632812     
   1.22488305664063        1.33589599609375     
   1.22481201171875        1.42320202636719     
   1.12100000000000        1.42300000000000     
  0.959000000000000        1.26100000000000     
  0.963376770019531        1.21274499511719     
   1.00237200927734        1.21271997070313     
   1.01127001953125        1.16271997070313     
   1.01932000732422        1.11592004394531     
   1.01729998779297       0.000000000000000E+000
   1.01729998779297      -1.000000000000000E-003
   1.01696600341797      -0.870436401367187     
Structure   12
         18
   1.16450000000000       -1.35893994140625     
   1.42878405761719       -1.35850695800781     
   1.42900000000000       -1.42300000000000     
   1.84100000000000       -1.42300000000000     
   2.02991394042969       -1.19779394531250     
   2.16200000000000       -1.04100000000000     
   2.13843798828125      -0.999057617187500     
   1.81796704101563       -1.18903698730469     
   1.79925695800781       -1.22261901855469     
   1.80021704101563       -1.25044494628906     
   1.79995202636719       -1.32495996093750     
   1.42769995117188       -1.32469995117188     
   1.37256005859375       -1.32469995117188     
   1.36859997558594       -1.32246997070313     
   1.36823999023437       -1.27555004882813     
   1.36954003906250       -1.26941003417969     
   1.37490002441406       -1.25832995605469     
   1.38558996582031       -1.24820996093750     
$end
